Triplet_ID,PDB_ID,Common,V1,V2,region_common_V1,region_common_V2
1,6ted,O00267,P63272,Q92541,O00267:Z(176-781) | P63272:Y(2-117),O00267:Z(176-781) | Q92541:R(353-600)
106,6g53,P62266,P62861,P62280,P62266:X(2-142) | P62861:e(5-59),P62266:X(2-142) | P62280:L(2-152)
106,4d5l,P62266,P62861,P62280,P62266:X(7-140) | P62861:e(6-56),P62266:X(7-140) | P62280:L(2-147)
106,4d61,P62266,P62861,P62280,P62266:X(7-140) | P62861:e(6-56),P62266:X(7-140) | P62280:L(2-147)
107,7jqb,P62277,P42677,P62280,P62277:P(2-151) | P42677:e(1-84),P62277:P(2-151) | P62280:O(1-158)
107,6zvh,P62277,P42677,P62280,P62277:N(2-151) | P42677:b(2-84),P62277:N(2-151) | P62280:L(2-154)
107,6yal,P62277,P42677,P62280,P62277:P(2-151) | P42677:c(1-84),P62277:P(2-151) | P62280:N(1-158)
107,7jqc,P62277,P42677,P62280,P62277:P(2-151) | P42677:e(1-84),P62277:P(2-151) | P62280:O(1-158)
107,5flx,P62277,P42677,P62280,P62277:N(2-150) | P42677:b(4-83),P62277:N(2-150) | P62280:L(6-158)
107,4kzy,P62277,P42677,P62280,P62277:N(2-151) | P42677:b(1-84),P62277:N(2-151) | P62280:L(1-158)
107,4kzz,P62277,P42677,P62280,P62277:N(2-151) | P42677:b(1-84),P62277:N(2-151) | P62280:L(1-158)
107,4kzx,P62277,P42677,P62280,P62277:N(2-151) | P42677:b(1-84),P62277:N(2-151) | P62280:L(1-158)
108,6icz,P62304,P62306,Q9H875,P62304:e(14-92) | P62306:f(2-75),P62304:l(14-92) | Q9H875:X(51-142)
108,6icz,P62304,P62306,Q9H875,P62304:l(14-92) | P62306:m(3-75),P62304:l(14-92) | Q9H875:X(51-142)
109,6icz,P62308,O60508,P62318,P62308:n(3-76) | O60508:W(71-578),P62308:g(3-76) | P62318:a(3-85)
109,6icz,P62308,O60508,P62318,P62308:n(3-76) | O60508:W(71-578),P62308:n(3-76) | P62318:h(3-85)
110,5t0g,P62333,P25788,O00232,P62333:E(37-389) | P25788:M(6-245),P62333:E(37-389) | O00232:W(1-456)
110,5t0j,P62333,P25788,O00232,P62333:E(37-389) | P25788:M(6-245),P62333:E(37-389) | O00232:W(1-456)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,1tzy,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-124),P62805:F(17-103) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-124),P62805:F(17-103) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(34-124),P62805:F(17-103) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(34-124),P62805:F(17-103) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(34-124),P62805:B(26-102) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(17-103) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(17-103) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:F(17-103) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:F(17-103) | Q16778:H(34-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:D(33-124)
111,5y0c,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,2aro,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:H(20-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:H(20-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:F(34-126),P62805:D(21-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:H(20-103) | Q16778:B(34-125)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:F(34-126)
111,1hq3,P62805,P33778,Q16778,P62805:D(21-103) | P33778:B(34-125),P62805:D(21-103) | Q16778:B(34-125)
111,6jou,P62805,P33778,Q16778,P62805:F(19-102) | P33778:H(33-124),P62805:F(19-102) | Q16778:H(33-124)
111,6jou,P62805,P33778,Q16778,P62805:F(19-102) | P33778:H(33-124),P62805:B(26-102) | Q16778:H(33-124)
111,6jou,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(33-124),P62805:F(19-102) | Q16778:H(33-124)
111,6jou,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(33-124),P62805:B(26-102) | Q16778:H(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(33-124),P62805:F(18-103) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(33-124),P62805:F(18-103) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:H(35-124),P62805:F(18-103) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:H(35-124),P62805:F(18-103) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:H(35-124),P62805:B(26-102) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:F(18-103) | P33778:H(35-124),P62805:B(26-102) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(18-103) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(18-103) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(35-124),P62805:F(18-103) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(35-124),P62805:F(18-103) | Q16778:H(35-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(35-124),P62805:B(26-102) | Q16778:D(33-124)
111,5x7x,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(35-124),P62805:B(26-102) | Q16778:H(35-124)
111,6kvd,P62805,P33778,Q16778,P62805:F(19-103) | P33778:H(33-124),P62805:F(19-103) | Q16778:H(33-124)
111,6kvd,P62805,P33778,Q16778,P62805:F(19-103) | P33778:H(33-124),P62805:B(26-102) | Q16778:H(33-124)
111,6kvd,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(33-124),P62805:F(19-103) | Q16778:H(33-124)
111,6kvd,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(33-124),P62805:B(26-102) | Q16778:H(33-124)
111,5z30,P62805,P33778,Q16778,P62805:F(19-102) | P33778:H(34-124),P62805:F(19-102) | Q16778:H(34-124)
111,5z30,P62805,P33778,Q16778,P62805:F(19-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,5z30,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:F(19-102) | Q16778:H(34-124)
111,5z30,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,5jrg,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(28-124),P62805:F(18-103) | Q16778:D(28-124)
111,5jrg,P62805,P33778,Q16778,P62805:F(18-103) | P33778:D(28-124),P62805:B(26-103) | Q16778:D(28-124)
111,5jrg,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(28-124),P62805:F(18-103) | Q16778:D(28-124)
111,5jrg,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(28-124),P62805:B(26-103) | Q16778:D(28-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(33-124),P62805:F(20-103) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(33-124),P62805:F(20-103) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:F(20-103) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:B(26-102) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(20-103) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:F(20-103) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:D(33-124),P62805:B(26-102) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:F(20-103) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:D(33-124)
111,6v2k,P62805,P33778,Q16778,P62805:B(26-102) | P33778:H(34-124),P62805:B(26-102) | Q16778:H(34-124)
111,5cpk,P62805,P33778,Q16778,P62805:F(20-102) | P33778:D(33-124),P62805:F(20-102) | Q16778:D(33-124)
111,5cpk,P62805,P33778,Q16778,P62805:F(20-102) | P33778:D(33-124),P62805:B(25-103) | Q16778:D(33-124)
111,5cpk,P62805,P33778,Q16778,P62805:B(25-103) | P33778:D(33-124),P62805:F(20-102) | Q16778:D(33-124)
111,5cpk,P62805,P33778,Q16778,P62805:B(25-103) | P33778:D(33-124),P62805:B(25-103) | Q16778:D(33-124)
111,3wtp,P62805,P33778,Q16778,P62805:F(19-103) | P33778:D(31-124),P62805:F(19-103) | Q16778:D(31-124)
111,3wtp,P62805,P33778,Q16778,P62805:F(19-103) | P33778:D(31-124),P62805:B(26-103) | Q16778:D(31-124)
111,3wtp,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(31-124),P62805:F(19-103) | Q16778:D(31-124)
111,3wtp,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(31-124),P62805:B(26-103) | Q16778:D(31-124)
111,3azf,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,3azf,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:B(26-103) | Q16778:H(34-124)
111,3azf,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,3azf,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-124),P62805:B(26-103) | Q16778:H(34-124)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(32-125),P62805:F(20-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(32-125),P62805:F(20-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(32-125),P62805:B(26-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:D(32-125),P62805:B(26-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-125),P62805:F(20-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-125),P62805:F(20-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-125),P62805:B(26-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-125),P62805:B(26-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(32-125),P62805:F(20-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(32-125),P62805:F(20-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(32-125),P62805:B(26-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:D(32-125),P62805:B(26-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-125),P62805:F(20-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-125),P62805:F(20-103) | Q16778:H(34-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-125),P62805:B(26-103) | Q16778:D(32-125)
111,3x1s,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-125),P62805:B(26-103) | Q16778:H(34-125)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:F(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4g,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,5cpi,P62805,P33778,Q16778,P62805:F(20-102) | P33778:H(34-124),P62805:F(20-102) | Q16778:H(34-124)
111,5cpi,P62805,P33778,Q16778,P62805:F(20-102) | P33778:H(34-124),P62805:B(26-103) | Q16778:H(34-124)
111,5cpi,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-124),P62805:F(20-102) | Q16778:H(34-124)
111,5cpi,P62805,P33778,Q16778,P62805:B(26-103) | P33778:H(34-124),P62805:B(26-103) | Q16778:H(34-124)
111,3w96,P62805,P33778,Q16778,P62805:F(21-102) | P33778:H(34-124),P62805:F(21-102) | Q16778:H(34-124)
111,3w96,P62805,P33778,Q16778,P62805:F(21-102) | P33778:H(34-124),P62805:B(27-103) | Q16778:H(34-124)
111,3w96,P62805,P33778,Q16778,P62805:B(27-103) | P33778:H(34-124),P62805:F(21-102) | Q16778:H(34-124)
111,3w96,P62805,P33778,Q16778,P62805:B(27-103) | P33778:H(34-124),P62805:B(27-103) | Q16778:H(34-124)
111,5gse,P62805,P33778,Q16778,P62805:B(22-103) | P33778:D(33-124),P62805:B(22-103) | Q16778:D(33-124)
111,5gse,P62805,P33778,Q16778,P62805:B(22-103) | P33778:D(33-124),P62805:F(24-102) | Q16778:D(33-124)
111,5gse,P62805,P33778,Q16778,P62805:F(24-102) | P33778:D(33-124),P62805:B(22-103) | Q16778:D(33-124)
111,5gse,P62805,P33778,Q16778,P62805:F(24-102) | P33778:D(33-124),P62805:F(24-102) | Q16778:D(33-124)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(33-126),P62805:F(17-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(33-126),P62805:F(17-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(33-126),P62805:B(21-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:H(33-126),P62805:B(21-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-126),P62805:F(17-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-126),P62805:F(17-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-126),P62805:B(21-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:F(17-103) | P33778:D(33-126),P62805:B(21-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:H(33-126),P62805:F(17-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:H(33-126),P62805:F(17-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:H(33-126),P62805:B(21-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:H(33-126),P62805:B(21-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:D(33-126),P62805:F(17-103) | Q16778:D(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:D(33-126),P62805:F(17-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:D(33-126),P62805:B(21-103) | Q16778:H(33-126)
111,3x1u,P62805,P33778,Q16778,P62805:B(21-103) | P33778:D(33-126),P62805:B(21-103) | Q16778:D(33-126)
111,3w98,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,3w98,P62805,P33778,Q16778,P62805:F(20-103) | P33778:H(34-124),P62805:B(26-101) | Q16778:H(34-124)
111,3w98,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(34-124),P62805:F(20-103) | Q16778:H(34-124)
111,3w98,P62805,P33778,Q16778,P62805:B(26-101) | P33778:H(34-124),P62805:B(26-101) | Q16778:H(34-124)
111,7ccq,P62805,P33778,Q16778,P62805:F(24-102) | P33778:D(33-124),P62805:B(25-103) | Q16778:D(33-124)
111,7ccq,P62805,P33778,Q16778,P62805:F(24-102) | P33778:D(33-124),P62805:F(24-102) | Q16778:D(33-124)
111,7ccq,P62805,P33778,Q16778,P62805:B(25-103) | P33778:D(33-124),P62805:B(25-103) | Q16778:D(33-124)
111,7ccq,P62805,P33778,Q16778,P62805:B(25-103) | P33778:D(33-124),P62805:F(24-102) | Q16778:D(33-124)
111,6m4h,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:B(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:D(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:H(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:B(26-101) | Q16778:D(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:F(26-101) | P33778:H(37-124),P62805:F(26-101) | Q16778:H(37-124)
111,6m4h,P62805,P33778,Q16778,P62805:F(26-101) | P33778:D(37-124),P62805:F(26-101) | Q16778:D(37-124)
