cooperative,common,V1,V2,thetad_V1_V2,degree_common,degree_V1,degree_V2,score,quantile,paralog,common_length,V1_length,V2_length,average_V1_V2
0,P23582,P17342,P20594,5.46E-05,2,4,4,0.036,1,yes,126,541,1047,794
0,O95969,P51449,A1A4V9,0.000181704,9,9,1,0.034,1,no,90,518,331,424.5
0,P12259,P78380,P00742,2.97E-05,8,1,7,0.034,1,no,2224,273,488,380.5
0,A6NIH7,P19087,Q96QS6,0.000335852,9,9,7,0.034,1,no,251,354,385,369.5
0,O14633,Q9BYP8,Q96NT3,4.15E-05,5,1,5,0.034,1,no,110,105,240,172.5
0,P09210,Q16772,O15217,0.00022319,6,2,4,0.034,1,yes,222,222,222,222
0,P09210,Q7RTV2,O15217,6.96E-05,6,1,4,0.034,1,yes,222,222,222,222
0,O15218,Q8N2K0,Q6T4P5,0.000245356,9,10,7,0.034,1,no,404,398,718,558
0,Q9Y3Q4,Q8IYB4,O60741,0.00014934,4,5,3,0.034,1,no,1203,626,890,758
0,Q9Y3Q4,Q8IYB4,Q9P1Z3,4.31E-05,4,5,2,0.034,1,no,1203,626,774,700
0,Q16602,P01258,O60894,0.000128672,7,1,2,0.034,1,no,461,141,148,144.5
1,Q16602,P06881,O60894,0.00010189,7,1,2,0.034,1,no,461,128,148,138
0,Q16533,Q92966,Q13487,0.000279442,9,4,3,0.034,1,no,368,411,334,372.5
0,Q5SXM2,O75971,Q13487,0.000135048,9,7,3,0.034,1,no,1469,98,334,216
0,O95631,Q8NBI3,Q8IZJ1,0.000105657,7,1,6,0.034,1,no,604,349,945,647
0,Q92481,Q96RK1,Q99967,0.000297704,7,4,8,0.034,1,yes,460,184,270,227
0,P42330,Q04828,P17516,4.56E-05,6,7,3,0.034,1,yes,323,323,323,323
0,P60568,P01589,Q9HBE5,0.000573068,5,2,3,0.034,1,no,153,272,538,405
0,P10145,P02776,P25025,0.00016507,9,8,9,0.034,1,no,99,101,360,230.5
0,P05408,P16519,P0DML2,0.000134804,6,1,9,0.034,1,no,212,638,217,427.5
0,P05408,P16519,P0DML3,0.000121574,6,1,9,0.034,1,no,212,638,217,427.5
0,Q16557,Q6ZMR5,Q7Z7M0,0.000226405,6,6,7,0.034,1,no,428,418,2845,1631.5
0,Q6ZMV9,P16219,Q86XA9,2.51E-05,6,8,4,0.034,1,no,814,412,2040,1226
0,Q9UBR4,P48742,Q8TE12,0.000170091,10,8,4,0.034,1,yes,397,406,382,394
0,Q9NPJ8,P57771,Q9H4D5,0.001994638,10,4,3,0.034,1,no,142,180,531,355.5
0,Q9NPJ8,Q9H4D5,Q96PE3,0.002066878,10,3,3,0.034,1,no,142,531,977,754
0,P50747,Q86XM0,O00763,1.62E-05,9,1,6,0.032,1,no,726,798,2458,1628
0,O15457,Q9UHC1,O43196,0.000171232,7,4,5,0.032,1,no,936,1453,834,1143.5
0,Q6VVB1,O95278,Q16517,9.79E-05,8,9,1,0.032,1,no,395,331,81,206
0,P09210,Q16772,Q7RTV2,0.000153602,6,2,1,0.032,1,yes,222,222,222,222
0,P52895,Q04828,P17516,4.56E-05,7,7,3,0.032,1,yes,323,323,323,323
0,Q9HA47,Q96BW1,Q9BZM1,0.000288517,5,8,3,0.032,1,no,277,309,189,249
0,Q9HA47,Q9BZM1,Q9BZX2,0.000235569,5,3,5,0.032,1,no,277,189,261,225
0,O60494,Q9BXJ7,P11684,0.000114669,6,1,7,0.032,1,no,3623,453,91,272
0,O95631,Q8NBI3,Q6ZN44,3.65E-05,7,1,3,0.032,1,no,604,349,842,595.5
0,Q92481,Q99967,Q99966,0.000164381,7,8,5,0.032,1,yes,460,270,193,231.5
0,P11172,P07741,O95925,0.000564886,9,6,4,0.032,1,no,480,180,133,156.5
0,P01241,P0DML2,P09960,0.000540682,7,9,6,0.032,1,no,217,217,611,414
0,P16860,P20594,P17342,5.46E-05,4,4,4,0.032,1,yes,134,1047,541,794
0,Q9HBE5,Q9HBE4,P60568,0.000645883,3,2,5,0.032,1,no,538,162,153,157.5
0,Q96Q77,Q5JT82,Q16206,0.000104966,10,2,5,0.032,1,no,187,389,610,499.5
0,P57077,Q8N5C8,Q96MA6,0.000385721,3,10,2,0.032,1,no,142,712,479,595.5
0,Q9NPJ8,P57771,Q96PE3,7.22E-05,10,4,3,0.032,1,no,142,180,977,578.5
0,Q9BZX2,Q9HA47,Q2TAA2,0.000103532,5,5,1,0.032,1,no,261,277,248,262.5
0,P08172,Q5T442,Q86UF1,0.000463043,8,7,7,0.03,1,no,466,439,283,361
0,Q9NS64,Q9BSE2,Q6ZS10,0.000146405,8,9,2,0.03,1,no,109,394,378,386
0,Q9NS64,Q9BSE2,Q96JQ5,0.00021808,8,9,1,0.03,1,no,109,394,239,316.5
0,P46092,Q99731,O00585,0.000152661,6,3,10,0.03,1,yes,362,98,134,116
0,O75916,Q6NWY9,Q6MZT1,0.000117594,7,7,2,0.03,1,no,674,871,257,564
0,Q9GZN7,Q9Y4E6,P13535,0.000162744,10,5,6,0.03,1,no,287,1490,1937,1713.5
0,O15218,Q96IK0,Q6T4P5,0.006816248,9,4,7,0.03,1,no,404,257,718,487.5
0,Q96BW1,Q8WU10,Q9BZX2,0.000295182,8,2,5,0.03,1,no,309,500,261,380.5
0,Q96BW1,Q8WU10,Q9HA47,0.000313723,8,2,5,0.03,1,no,309,500,277,388.5
0,Q96IG2,P61236,O60688,0.000163397,6,4,6,0.03,1,yes,436,119,119,119
0,O95631,Q6ZN44,Q92859,9.11E-05,7,3,8,0.03,1,no,604,842,1461,1151.5
0,O95631,Q8IZJ1,Q92859,0.000160187,7,6,8,0.03,1,no,604,945,1461,1203
0,P05014,P01569,P01567,1.41E-05,9,10,1,0.03,1,yes,189,189,189,189
0,P05014,P32881,P01567,8.03E-06,9,8,1,0.03,1,yes,189,189,189,189
0,P01571,P01569,Q7Z7J7,2.45E-05,6,10,4,0.03,1,no,189,189,247,218
0,P51677,P16619,P51671,0.001839415,7,3,4,0.03,1,yes,355,93,97,95
0,Q5J5C9,Q5JS37,Q8N2E2,0.000128121,8,3,7,0.03,1,no,76,347,1590,968.5
0,P34820,Q8TEU8,Q96NZ8,0.000158138,5,6,7,0.03,1,yes,402,576,548,562
0,Q86UR1,Q8NFA2,Q9Y5S8,5.93E-05,6,1,4,0.03,1,no,476,376,564,470
0,Q9BR01,Q8N143,Q8TAM6,4.68E-05,9,3,1,0.03,1,no,284,479,284,381.5
0,P08172,Q96DD7,Q86UF1,0.000147617,8,1,7,0.028,1,no,466,197,283,240
0,Q9BU02,Q06033,O43824,0.000356398,8,3,7,0.028,1,no,230,890,516,703
0,Q9NS64,Q96JQ5,Q6ZS10,7.17E-05,8,1,2,0.028,1,no,109,239,378,308.5
0,O00512,Q9BRQ0,Q9Y3Y4,7.92E-05,8,2,4,0.028,1,yes,1426,406,419,412.5
0,Q16548,Q96PG8,Q13323,0.000453973,10,7,8,0.028,1,no,175,261,160,210.5
0,Q16548,Q9BXH1,Q13323,0.001093111,10,7,8,0.028,1,no,175,193,160,176.5
0,P58400,O00294,Q8N2Q7,0.001447141,7,3,10,0.028,1,no,472,542,863,702.5
0,Q96T59,A8MXV6,Q8WV74,5.19E-05,6,1,8,0.028,1,no,188,281,236,258.5
0,Q8IXL6,P05814,P02810,8.28E-05,10,6,2,0.028,1,no,584,226,166,196
0,Q8IXL6,Q8NBP7,P02810,0.00021314,10,4,2,0.028,1,no,584,692,166,429
0,Q8IXL6,Q96MK3,P02810,0.000147321,10,1,2,0.028,1,no,584,541,166,353.5
0,Q8IXL6,P05814,Q96MK3,6.45E-05,10,6,1,0.028,1,no,584,226,541,383.5
0,O95631,Q8NBI3,Q92859,5.45E-05,7,1,8,0.028,1,no,604,349,1461,905
0,Q04828,P52895,Q07654,1.79E-07,7,7,3,0.028,1,no,323,323,80,201.5
0,P08697,P00746,P08246,0.000189125,5,2,8,0.028,1,no,491,253,267,260
0,P01569,P01563,P01570,0.012459415,10,10,8,0.028,1,yes,189,188,189,188.5
0,P10145,P25024,P02776,5.68E-05,9,2,8,0.028,1,no,99,350,101,225.5
0,P10144,P14222,P08246,0.000643223,4,4,8,0.028,1,no,247,555,267,411
0,P51677,P16619,P80098,0.002303023,7,3,6,0.028,1,yes,355,93,99,96
0,P10243,Q52LA3,Q8IV36,0.000331863,8,8,4,0.028,1,no,752,116,788,452
0,Q9UK13,Q2VY69,Q9UK10,5.15E-05,3,2,1,0.028,1,yes,617,593,706,649.5
0,Q9BVX2,Q96A25,Q86UF1,7.11E-05,4,1,7,0.026,1,no,250,262,283,272.5
0,P50591,Q9UBN6,O14798,6.23E-05,9,6,3,0.026,1,yes,281,386,259,322.5
0,O00300,O75888,Q9Y6Q6,0.00396093,3,7,10,0.026,1,no,401,250,616,433
0,O60675,Q16621,P35452,0.000270948,8,7,5,0.026,1,no,156,373,270,321.5
0,O60675,Q9Y4A8,P35452,0.000327578,8,6,5,0.026,1,no,156,694,270,482
0,P0DML2,P01241,P05408,9.47E-05,9,7,6,0.026,1,no,217,217,212,214.5
0,P0DML3,P01241,P05408,9.47E-05,9,7,6,0.026,1,no,217,217,212,214.5
0,Q6P2D0,P52895,P58005,9.22E-06,9,7,3,0.026,1,no,407,323,492,407.5
0,P27352,Q7Z7M9,O60494,0.000109203,4,3,6,0.026,1,no,417,940,3623,2281.5
0,Q96D31,O75185,Q9BRQ5,2.15E-05,7,2,1,0.026,1,no,301,946,295,620.5
0,O75971,Q16533,O94818,0.000337816,7,9,7,0.026,1,no,98,368,638,503
0,P35914,Q8TB92,Q05932,0.000110982,10,2,8,0.026,1,no,325,370,587,478.5
0,P01571,Q9NXT0,Q7Z7J7,2.84E-05,6,2,4,0.026,1,no,189,402,247,324.5
0,P16860,P16066,P20594,2.06E-05,4,1,4,0.026,1,yes,134,1061,1047,1054
0,Q9UHJ6,Q9P016,Q9BYI3,0.000211326,7,4,10,0.026,1,no,478,225,521,373
0,Q9NPF7,P29460,Q5VWK5,9.92E-05,6,2,2,0.026,1,no,189,328,629,478.5
0,Q9BZX2,Q96BW1,Q2TAA2,0.000175021,5,8,1,0.026,1,no,261,309,248,278.5
0,O95969,A1A4V9,Q96QP1,7.05E-05,9,1,2,0.024,1,no,90,331,1244,787.5
0,O00187,P0C0L5,P11226,0.00068597,9,3,10,0.024,1,no,686,1744,248,996
0,P10747,Q53EV4,P42081,8.56E-05,8,2,2,0.024,1,no,220,343,329,336
0,P04155,Q9NYZ4,Q92508,7.95E-05,8,1,10,0.024,1,no,84,499,2521,1510
0,Q86UL8,P08588,O75783,8.68E-05,10,8,4,0.024,1,no,1455,477,438,457.5
0,P46092,O43927,O00585,0.000378919,6,2,10,0.024,1,no,362,109,134,121.5
0,P46092,Q9Y4X3,O00585,7.63E-05,6,2,10,0.024,1,no,362,112,134,123
0,Q13323,Q16548,Q9HD36,0.000668778,8,10,10,0.024,1,yes,160,175,204,189.5
0,P09105,Q8TAC1,P02042,2.04E-05,3,1,8,0.024,1,no,142,157,147,152
0,P51157,A2RUR9,Q8NEH6,1.89E-05,5,1,7,0.024,1,no,221,1427,495,961
0,O60870,Q9BUU2,Q8WTQ4,1.97E-05,4,2,1,0.024,1,no,393,404,265,334.5
0,O60870,Q15111,Q8WTQ4,5.96E-05,4,2,1,0.024,1,no,393,1095,265,680
0,P22033,Q8IVH4,Q8TAA5,0.000125222,7,2,8,0.024,1,no,750,418,225,321.5
0,Q16533,Q13487,O75971,0.000135048,9,3,7,0.024,1,no,368,334,98,216
0,Q16533,Q92966,O75971,0.000144394,9,4,7,0.024,1,no,368,411,98,254.5
0,P01569,P05013,P01571,5.71E-05,10,4,6,0.024,1,yes,189,189,189,189
0,P07315,P07316,P43320,0.000879375,6,1,5,0.024,1,yes,174,175,205,190
0,Q99967,P50458,Q92481,0.000185543,8,6,7,0.024,1,no,270,406,460,433
0,P16860,P16066,P17342,3.40E-05,4,1,4,0.024,1,yes,134,1061,541,801
0,P49335,P20265,P20264,1.83E-05,3,3,1,0.024,1,yes,361,443,500,471.5
0,P10747,P33681,P42081,0.000139022,8,5,2,0.022,1,yes,220,288,329,308.5
0,P10747,P33681,Q53EV4,5.34E-05,8,5,2,0.022,1,no,220,288,343,315.5
0,O00590,Q99616,Q16627,5.99E-05,6,2,8,0.022,1,yes,384,98,93,95.5
0,O14795,Q96HU8,Q14183,0.00016569,10,5,9,0.022,1,no,1591,199,400,299.5
0,O15218,Q96IK0,Q8N2K0,0.006570892,9,4,10,0.022,1,no,404,257,398,327.5
0,Q5D1E8,Q9NZD4,A2A288,4.93E-05,9,2,1,0.022,1,no,599,102,527,314.5
0,Q96QV1,Q14623,O43323,0.000171431,5,3,9,0.022,1,yes,700,411,396,403.5
0,Q8IXL6,P05814,Q8NBP7,0.000130326,10,6,4,0.022,1,no,584,226,692,459
0,Q8IXL6,Q96MK3,Q8NBP7,6.58E-05,10,1,4,0.022,1,no,584,541,692,616.5
0,Q05469,P49675,P15090,0.000178708,8,3,8,0.022,1,no,1076,285,132,208.5
0,O60870,Q15111,Q9BUU2,3.99E-05,4,2,2,0.022,1,no,393,1095,404,749.5
0,Q04828,Q07654,P42330,4.20E-05,7,3,6,0.022,1,no,323,80,323,201.5
0,Q15173,Q16589,P46695,0.009784821,10,5,8,0.022,1,no,497,344,156,250
0,P51911,Q9ULK6,Q96EZ4,6.35E-05,8,1,2,0.022,1,no,297,438,313,375.5
0,P19237,Q9P0L9,P63316,0.0001849,7,2,7,0.022,1,no,187,805,161,483
0,Q9NYR9,Q3B7J2,Q6GYQ0,0.000460406,10,3,9,0.022,1,no,191,385,2036,1210.5
0,Q9HAY2,Q96D98,Q8N6I1,0.000158864,5,4,10,0.022,1,yes,307,161,236,198.5
0,O00590,P80075,Q16627,0.000168015,6,2,8,0.02,1,yes,384,99,93,96
0,Q96QV1,Q15465,O43323,0.000278173,5,2,9,0.02,1,yes,700,462,396,429
0,Q05469,Q0Z7S8,P15090,0.000128416,8,1,8,0.02,1,yes,1076,132,132,132
0,O75971,O94818,Q5SXM2,0.00038213,7,7,9,0.02,1,no,98,638,1469,1053.5
0,P05014,P32881,P01563,0.012507747,9,8,10,0.02,1,yes,189,189,188,188.5
0,P13498,Q15080,P04839,0.000148934,10,4,3,0.02,1,no,195,339,570,454.5
0,Q13507,Q96D31,Q9UBN4,0.000357075,10,7,10,0.02,1,no,921,301,977,639
0,Q6PF05,Q6IPM2,A8K855,0.000253041,4,8,7,0.02,1,no,361,695,629,662
0,Q14123,P54750,Q01064,1.18E-05,3,1,2,0.02,1,yes,709,535,536,535.5
0,A6NIH7,P11488,P19087,6.02E-05,9,4,9,0.018,1,yes,251,350,354,352
0,P52943,Q3I5F7,Q8WTP8,0.000139031,6,2,9,0.018,1,no,208,421,325,373
0,P05014,P01569,P32881,6.04E-06,9,10,8,0.018,1,yes,189,189,189,189
0,P01374,Q06643,P07911,7.20E-05,8,2,1,0.018,1,no,205,244,640,442
0,Q8WZ73,A8K855,Q6IPM2,0.000253041,9,7,8,0.018,1,no,363,629,695,662
0,Q969V6,Q8IZQ8,Q9ULH7,0.000118043,9,4,7,0.018,1,yes,931,938,1088,1013
0,P01241,P09960,P0DML3,0.000553912,7,6,9,0.016,1,no,217,611,217,414
0,P01569,P01571,P01563,0.012475655,10,6,10,0.016,1,yes,189,189,188,188.5
0,P01569,P05013,P01563,0.012532751,10,4,10,0.016,1,yes,189,189,188,188.5
0,P01569,P01570,P05014,5.91E-05,10,8,9,0.016,1,yes,189,189,189,189
0,Q9Y6X0,Q9BXN6,Q9NS26,5.45E-05,7,1,4,0.016,1,yes,1596,97,97,97
0,O95969,Q96QP1,P51449,0.000111215,9,2,9,0.014,1,no,90,1244,518,881
0,P52895,P42330,Q6P2D0,6.44E-05,7,6,9,0.014,1,no,323,323,407,365
0,P52895,Q04828,Q6P2D0,1.34E-05,7,7,9,0.014,1,no,323,323,407,365
0,P01569,P01571,P01570,1.62E-05,10,6,8,0.014,1,yes,189,189,189,189
0,P15259,Q8N0Y7,P07738,0.000169846,6,1,9,0.014,1,yes,253,254,259,256.5
0,Q9H4D5,Q9UKK6,Q9NPJ8,0.002010249,3,8,10,0.014,1,yes,531,140,142,141
0,P52895,P17516,Q6P2D0,5.90E-05,7,3,9,0.012,1,no,323,323,407,365
0,P01569,P01571,P05014,4.28E-05,10,6,9,0.012,1,yes,189,189,189,189
0,P01571,Q9NXT0,P01569,3.92E-06,6,2,10,0.012,1,no,189,402,189,295.5
0,Q9H706,P20827,Q6S5L8,0.000150228,5,5,10,0.01,1,no,876,205,630,417.5
0,O00763,Q08116,P50747,2.55E-05,6,1,9,0.008,1,no,2458,209,726,467.5
0,Q16878,Q96CX6,Q9P2R6,0.000188754,9,4,9,0.006,1,no,200,371,1566,968.5
0,Q96D31,O75185,Q13507,0.000361162,7,2,10,0.004,1,no,301,946,921,933.5
0,Q96D31,Q9BRQ5,Q13507,0.000339668,7,1,10,0.004,1,no,301,295,921,608
0,Q8N961,Q9BV47,P04053,4.75E-05,9,5,8,0.004,1,no,1025,211,509,360
